,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,split_categories
121514,K2DO5pvLFjDjVcfnHjn9BA,Pasto,11 N Juniper St,Philadelphia,PA,19102,39.9528088,-75.1621988,4.5,5,0,"{'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True'}","Restaurants, Italian, Delis",,"['Restaurants', 'Italian', 'Delis']"
122252,9IoOPZso2R0Y56xLvQS5jQ,New Tower Pizzeria,1410 S St,Philadelphia,PA,19146,39.943644568,-75.1660096287,1.5,21,0,"{'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'GoodForKids': 'True', 'HasTV': 'True'}","Restaurants, Sandwiches, Pizza, Italian","{'Monday': '11:0-23:30', 'Tuesday': '11:0-23:30', 'Wednesday': '11:0-23:30', 'Thursday': '11:0-23:30', 'Friday': '11:0-23:30', 'Saturday': '11:0-23:30'}","['Restaurants', 'Sandwiches', 'Pizza', 'Italian']"
122464,dHfeQWw6Q-NceoILhTKKUQ,Tacconelli's Pizzeria at Rivers Casino Philadelphia,1001 N Delaware Ave,Philadelphia,PA,19125,39.9638134,-75.1324645,2.5,12,0,"{'RestaurantsDelivery': 'False', 'HasTV': 'False', 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'RestaurantsTableService': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'Ambience': 'None', 'DogsAllowed': 'False', 'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'False', 'RestaurantsReservations': 'False', 'GoodForMeal': 'None', 'GoodForKids': 'False'}","Restaurants, Pizza, Italian","{'Monday': '12:0-2:0', 'Tuesday': '12:0-2:0', 'Wednesday': '12:0-2:0', 'Thursday': '12:0-2:0', 'Friday': '12:0-3:0', 'Saturday': '12:0-3:0', 'Sunday': '12:0-2:0'}","['Restaurants', 'Pizza', 'Italian']"
124642,eou37hSU7gpr2XlpJ9Fucw,The Greyhound Cafe,1839 Poplar St,Philadelphia,PA,19130,39.9713,-75.16743,5.0,41,0,"{'Alcohol': ""u'none'"", 'Caters': 'True', 'DogsAllowed': 'False', 'Corkage': 'False', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': True, 'upscale': None, 'classy': None, 'casual': None}"", 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'False', 'BYOB': 'True', 'WheelchairAccessible': 'False', 'HasTV': 'True'}","Mexican, Comfort Food, Soul Food, Breakfast & Brunch, Pizza, Italian, Restaurants, Vegan",,"['Mexican', 'Comfort Food', 'Soul Food', 'Breakfast & Brunch', 'Pizza', 'Italian', 'Restaurants', 'Vegan']"
124727,pDplkJbShOXPhAChKVRMzQ,Pizza Hut,33 S 40th St,Philadelphia,PA,19104,39.9560969529,-75.2022101952,2.0,27,0,"{'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""'free'"", 'BikeParking': 'True', 'RestaurantsTableService': 'False', 'NoiseLevel': ""'very_loud'"", 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1'}","Restaurants, Chicken Wings, Italian, Pizza","{'Monday': '10:30-0:0', 'Tuesday': '10:30-0:0', 'Wednesday': '10:30-0:0', 'Thursday': '10:30-0:0', 'Friday': '10:30-1:0', 'Saturday': '10:30-1:0', 'Sunday': '10:30-0:0'}","['Restaurants', 'Chicken Wings', 'Italian', 'Pizza']"
126663,ZHXWdMiqsi3HwkLmSi_WgQ,Buca di Beppo,258 S 15th St,Philadelphia,PA,19102,39.9475882,-75.166371,3.0,51,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'WiFi': ""u'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'full_bar'""}","Food, Italian, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}","['Food', 'Italian', 'Restaurants']"
128077,SYKy8Y_zDlsDuBoZsAckig,Franco's Trattoria,4116 Ridge Ave,Philadelphia,PA,19176,40.007985,-75.1917269,3.0,24,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'BYOBCorkage': ""'no'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True'}","Italian, Restaurants",,"['Italian', 'Restaurants']"
128433,MLJVuIFEEziEVdKuGo8q4w,Matt & Marie's,1107 Walnut St,Philadelphia,PA,19107,39.9489623,-75.1593518,4.5,46,0,"{'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'RestaurantsTableService': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'True', 'NoiseLevel': ""u'quiet'"", 'Caters': 'True'}","Restaurants, Delis, Sandwiches, Italian","{'Monday': '0:0-0:0', 'Tuesday': '6:0-20:0', 'Wednesday': '6:0-20:0', 'Thursday': '6:0-20:0', 'Friday': '6:0-20:0'}","['Restaurants', 'Delis', 'Sandwiches', 'Italian']"
128959,szdH65mQam5lNncCfJLUwA,13th Street Gourmet Pizza,209 S 13th St,Philadelphia,PA,19107,39.9483979236,-75.162245775,2.5,154,0,"{'BikeParking': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'HasTV': 'False', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': True, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'HappyHour': 'True'}","Italian, Restaurants, Pizza","{'Monday': '16:0-4:0', 'Tuesday': '16:0-4:0', 'Wednesday': '16:0-4:0', 'Thursday': '16:0-4:0', 'Friday': '16:0-4:0', 'Saturday': '16:0-4:0', 'Sunday': '12:0-4:0'}","['Italian', 'Restaurants', 'Pizza']"
129035,GXSLrw48fYWpLJ__fxJgZA,Novi,2001 Hamilton St,Philadelphia,PA,19130,39.9628296,-75.1719117,2.0,8,0,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True'}","Restaurants, Italian, American (New)",,"['Restaurants', 'Italian', 'American (New)']"
129522,OtMQXpDXdu0AndeLr2hJZw,Criniti,2611 S Broad St,Philadelphia,PA,19148,39.9178251,-75.1709144,4.0,51,0,"{'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'Caters': 'True', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Italian, Restaurants","{'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '16:0-21:0'}","['Italian', 'Restaurants']"
130684,FTD2hJ53c0NbfKFvVQxAhw,Agiato,4359 Main St,Philadelphia,PA,19127,40.0257796,-75.2239011,4.0,127,0,"{'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'HasTV': 'False', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'Ambience': ""{'romantic': True, 'intimate': True, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Nightlife, Wine Bars, Bars, Italian, Restaurants, Lounges","{'Tuesday': '8:0-23:0', 'Wednesday': '8:0-23:0', 'Thursday': '8:0-23:0', 'Friday': '8:0-23:0', 'Saturday': '8:0-23:0', 'Sunday': '8:0-23:0'}","['Nightlife', 'Wine Bars', 'Bars', 'Italian', 'Restaurants', 'Lounges']"
130708,hzwlwu3TR_jfZSMRM0l_Gw,Bocelli,8630 Germantown Ave,Philadelphia,PA,19118,40.077039,-75.208761,3.5,9,0,"{'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'""}","Italian, Restaurants",,"['Italian', 'Restaurants']"
131434,wTZMIjj8RHMamUO1WzLTlQ,Medora's Mecca,3101 S 13th St,Philadelphia,PA,19148,39.9111935,-75.1701086,3.5,9,0,"{'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'""}","Restaurants, Italian",,"['Restaurants', 'Italian']"
132447,x97g0iKLKZD96cQmRlQGKg,Dolce Restaurant,241 Chestnut St,Philadelphia,PA,19176,39.9487765,-75.1456726,3.0,40,0,"{'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsPriceRange2': '3', 'RestaurantsAttire': ""'dressy'"", 'OutdoorSeating': 'True', 'HasTV': 'False', 'GoodForKids': 'False', 'NoiseLevel': ""u'loud'"", 'BYOBCorkage': ""'no'"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'full_bar'"", 'HappyHour': 'True'}","Restaurants, Nightlife, Italian, Lounges, American (Traditional), Bars","{'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-23:0', 'Saturday': '17:0-23:0'}","['Restaurants', 'Nightlife', 'Italian', 'Lounges', 'American (Traditional)', 'Bars']"
132801,8Nont52BjQCGlStK8Y687g,Gemelli on Main,4161 Main St,Philadelphia,PA,19127,40.023536,-75.219756,3.0,21,0,"{'OutdoorSeating': 'True', 'Ambience': ""{'romantic': True, 'intimate': True, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': True, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '3', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'False', 'RestaurantsAttire': ""u'dressy'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'HappyHour': 'True', 'HasTV': 'False', 'Caters': 'False'}","French, Italian, Restaurants","{'Monday': '17:0-21:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-21:0'}","['French', 'Italian', 'Restaurants']"
133625,0LLqluhzWOkz2H0GmSY_Sg,Moda,110 Chestnut St,Philadelphia,PA,19106,39.9480619,-75.1430228,2.5,5,0,"{'RestaurantsTakeOut': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'dressy'"", 'Alcohol': ""'full_bar'"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '3'}","Italian, Nightlife, Lounges, Bars, Restaurants",,"['Italian', 'Nightlife', 'Lounges', 'Bars', 'Restaurants']"
133811,M0NNxVaepbnGSHQEXyxt8Q,Chiarella's Ristorante,1600 S 11th St,Philadelphia,PA,19148,39.9297224,-75.1632703,4.0,110,0,"{'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsDelivery': 'False', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'True'}","Italian, Restaurants","{'Monday': '16:30-22:0', 'Wednesday': '16:30-22:0', 'Thursday': '16:30-22:0', 'Friday': '16:30-23:0', 'Saturday': '16:30-23:0', 'Sunday': '16:0-22:0'}","['Italian', 'Restaurants']"
134082,qeGoudzR2NO9KtLdmSHtpQ,Pizza House & Steaks,1901 1/2 E Washington Ln,Philadelphia,PA,19138,40.0661423,-75.1594233,2.0,10,0,"{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'WheelchairAccessible': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True'}","Italian, Cheesesteaks, Pizza, Restaurants, Sandwiches","{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '12:0-21:30'}","['Italian', 'Cheesesteaks', 'Pizza', 'Restaurants', 'Sandwiches']"
134199,o6jgjerPGnQQUUJZtqPwWQ,Pizza Hut,3000 Island Ave,Philadelphia,PA,19153,39.902128,-75.2409345,2.0,15,0,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'quiet'"", 'BYOBCorkage': ""'no'"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'True'}","Italian, Chicken Wings, Restaurants, Pizza","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}","['Italian', 'Chicken Wings', 'Restaurants', 'Pizza']"
134658,JQJIC75zDcYkou6OsHsfkQ,DeNofa's Italian Deli,6946 Torresdale Ave,Philadelphia,PA,19135,40.0268798,-75.0418688,4.5,25,0,"{'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'False', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""u'no'"", 'RestaurantsTableService': 'False', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False'}","Restaurants, Italian, Delis, Sandwiches",,"['Restaurants', 'Italian', 'Delis', 'Sandwiches']"
134922,vFyAR4mZYLx1ISZci6Mq-g,Pat Bombino's,767 S 9th St,Philadelphia,PA,19147,39.9397984,-75.1575767,4.0,8,0,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'Alcohol': ""'full_bar'""}","Restaurants, Italian",,"['Restaurants', 'Italian']"
135641,x7jmbNVlvKJPW_bOmedWzg,Pizza Hut,1401 66th Ave,Philadelphia,PA,19126,40.054088,-75.141911,2.0,19,0,"{'NoiseLevel': ""u'average'"", 'Caters': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Pizza, Restaurants, Italian, Chicken Wings","{'Monday': '10:30-23:0', 'Tuesday': '10:30-23:0', 'Wednesday': '10:30-23:0', 'Thursday': '10:30-23:0', 'Friday': '10:30-0:0', 'Saturday': '10:30-0:0', 'Sunday': '10:30-23:0'}","['Pizza', 'Restaurants', 'Italian', 'Chicken Wings']"
